;teks;label
169;['pakar', 'sebut', 'juta', 'data', 'guna', 'bocor', 'tokopedia', 'ada', 'bocor'];0
170;['begini', 'cara', 'cek', 'akun', 'tokopedia', 'milik', 'kena', 'dampak', 'bocor', 'data', 'guna', 'tidak'];0
171;['banyak', 'sekali', 'laku', 'buat', 'banyak', 'barang', 'milik', 'saya', 'beli', 'tentu', 'tokped', 'saya', 'yakin', 'banyak', 'jual', 'kurir', 'karyawan', 'yang', 'gantung', 'hidup', 'aplikasi'];1
172;['enggak', 'salah', 'ucap', 'terima', 'kasih', 'apresiasi', 'isu', 'bocor', 'data', 'ya', 'jangan', 'panik', 'tetap', 'waspada', 'big', 'thanks', 'for', 'your', 'service', 'panjang', 'umur'];1
173;['cek', 'data', 'kamu', 'di', 'tokopedia', 'kena', 'dampak', 'apa', 'engga', 'ke', 'masuk', 'email', 'kamu', 'guna', 'sampai', 'ini', 'cuma', 'punya', 'data', 'juta', 'data', 'juta', 'pasti', 'semua', 'guna', 'tokopedia', 'data', 'bocor'];0
174;['tokopedia', 'pasti', 'ada', 'bocor', 'data', 'bayar', 'upaya', 'curi', 'data', 'guna', 'baru', 'baru'];0
175;['juta', 'data', 'guna', 'lebih', 'tujuh', 'juta', 'data', 'merchant', 'tokopedia', 'lapor', 'jual', 'situs', 'gelap', 'dark', 'web', 'informasi', 'dapat', 'akun', 'twitter', 'yg', 'familiar', 'isu', 'retas', 'juga', 'pertama', 'kali', 'informasi', 'bocor', 'data', 'guna', 'tokopedia'];0
176;['wahhh', 'benar', 'data', 'guna', 'merchant', 'tsb', 'jual', 'harga', 'usd', 'rp', 'juta', 'kurs', 'rp', 'situs', 'gelap', 'informasi', 'dapat', 'dr', 'akun', 'yg', 'familiar', 'dg', 'isu', 'retas', 'jg', 'pertama', 'x', 'informasi', 'bocor', 'data', 'guna', 'tokped'];0
177;['kok', 'malah', 'kena', 'yg', 'bukalapak'];-1
178;['data', 'juta', 'guna', 'tokopedia', 'di', 'hack', 'jual', 'dark', 'web', 'kominfo', 'surati', 'tokopedia', 'kait', 'bocor', 'data'];0
179;['trus', 'gw', 'gimanadong'];-1
180;['ngeri'];-1
181;['data', 'udah', 'oplos', 'mah'];-1
182;['diri', 'apa'];-1
183;['email', 'cinta', 'yg', 'jadi', 'andal', 'kalau', 'mau', 'belanja', 'ol', 'awal', 'rasa', 'aman', 'otp', 'login', 'ada', 'kode', 'sms', 'cuma', 'bagaimana', 'dg', 'data', 'nomor', 'hp', 'alamat', 'tgl', 'lahir', 'yg', 'link', 'email', 'bocor', 'kl', 'iya', 'bs', 'dipake', 'buat', 'jahat', 'spt', 'scam'];-1
184;['hubung', 'ada', 'berita', 'bocor', 'data', 'guna', 'tokopedia', 'sulit', 'akses', 'akun', 'apakah', 'arti', 'akun', 'sudah', 'bocor'];-1
185;['khawatir', 'bukan', 'orang', 'login', 'data', 'spt', 'no', 'hp', 'email', 'alamat', 'gender', 'bisa', 'pakai', 'buat', 'jahat'];-1
186;['kalau', 'khawatir', 'mas', 'fahmi', 'mas', 'fahmi', 'cek', 'langsung', 'tokopedia', 'apa', 'di', 'ikan', 'kena', 'data', 'pribadi', 'data', 'base', 'apa', 'aja', 'yang', 'udah', 'bocor', 'biasa', 'data', 'user', 'di', 'beberapa', 'database', 'aman', 'bocor', 'dua', 'mudah', 'relasi'];0
187;['perintah', 'lalu', 'menteri', 'kominfo', 'panggil', 'tokopedia', 'kait', 'kasus', 'duga', 'bocor', 'juta', 'data', 'guna', 'situs', 'gelap', 'kapan'];0
188;['kemaren', 'zoom', 'sekarang', 'tokped', 'gaada', 'harga', 'diri', 'data', 'diri'];-1
189;['banyak', 'juta', 'data', 'guna', 'tokopedia', 'bocor', 'jelang', 'promo', 'ramadhan', 'tajuk', 'bagi', 'semangat', 'ramadhan'];0
190;['jt', 'informasi', 'org', 'indo', 'worth', 'k', 'sad', 'but', 'not', 'surprised'];-1
191;['udah', 'yg', 'beli', 'tuh', 'orang'];-1
192;['untung', 'gw', 'daftar', 'pake', 'tempmail'];-1
193;['semangat', 'buat', 'teman', 'customer', 'service', 'tahu', 'masif', 'berita', 'isu', 'kena', 'bocor', 'data', 'skrg', 'tentu', 'buat', 'kalian', 'kerja', 'ekstra'];1
194;['sbg', 'guna', 'layan', 'sila', 'beri', 'jelas', 'kait', 'bocor', 'data', 'langgan'];0
195;['gw', 'akun', 'cuk'];-1
196;['bas', 'juta', 'data', 'guna', 'tokopedia', 'duga', 'bocor', 'dunia', 'maya', 'baru', 'baru'];0
197;['mana', 'ngejualnya', 'murah', 'bgt', 'astaga', 'harga', 'per', 'biji', 'sen', 'ngga', 'nyampek'];-1
198;['tokopedia', 'klaim', 'informasi', 'password', 'milik', 'guna', 'tetap', 'aman', 'lindung', 'sekuriti', 'lap', 'tidak', 'salah', 'ecek', 'e', 'mail', 'ikut', 'dampak'];0
199;['kait', 'bocor', 'data', 'akun', 'juta', 'guna', 'e', 'commerce', 'tokopedia', 'sampai', 'data', 'penting', 'hubung', 'bayar', 'pasti', 'tetap', 'aman'];0
200;['byk', 'org', 'indonesia', 'mikir', 'lama', 'akun', 'tokopedia', 'tdk', 'dihack', 'saldo', 'tdk', 'kurang', 'saya', 'aman', 'bocor', 'data', 'privasi', 'malah', 'efek', 'lebih', 'parah', 'sekadar', 'akun', 'yg', 'retas'];-1
201;['ingin', 'akun', 'di', 'hapus', 'dulu', 'database', 'tokopedia', 'ingat', 'bocor', 'data', 'alami', 'mohon', 'akun', 'toped', 'putus', 'ovo', 'mohon', 'tindak', 'lanjut'];-1
202;['waduuu', 'gimanani'];-1
203;['cuk'];-1
204;['kalau', 'login', 'tokpednya', 'pake', 'nomor', 'tlpn', 'ga', 'pake', 'sandi', 'apa', 'dong', 'solusi', 'bingung', 'mau', 'ganti', 'password', 'g', 'pernah', 'pake', 'mau', 'reset', 'nyantumin', 'email', 'belum', 'g', 'email', 'akun'];-1
205;['beware'];-1
206;['bangsat'];-1
207;['cok', 'kena'];-1
208;['bagaimana', 'cara', 'bertanggungjawab', 'bocor', 'data', 'langgan', 'berita'];-1
209;['ini', 'ada', 'ganggu', 'kok', 'aplikasi', 'tdk', 'buka', 'was', 'kait', 'dgn', 'ada', 'isu', 'bocor', 'data', 'guna', 'cc'];-1
210;['weeee'];-1
211;['adaada', 'aja', 'dah'];-1
212;['kalo', 'uda', 'bocor', 'terus', 'harus', 'gimana'];-1
213;['juta', 'data', 'guna', 'kabar', 'bocor', 'tokopedia', 'jadi', 'ramai', 'bicara', 'warganet', 'menjaditrending', 'topicdi', 'twitter', 'minggu', 'siang'];0
214;['baru', 'baca', 'langsung', 'dapet', 'email', 'tokped'];0
215;['padahal', 'dr', 'semua', 'aplikasi', 'olshop', 'indo', 'yg', 'leading', 'tokped', 'sangat', 'sayangkannn'];-1
216;['punya', 'bobol', 'x', 'nyata'];-1
217;['muncul', 'nya', 'gin', 'mas'];0
218;['ylki', 'minta', 'perintah', 'turun', 'tangan', 'kasus', 'retas', 'sistem', 'it', 'tokopedia', 'beri', 'lindung', 'rasa', 'aman', 'konsumen', 'ujar', 'ketua', 'urus', 'hari', 'ylki', 'tulus', 'abadi'];0
219;['kalo', 'loginnya', 'gak', 'pake', 'email', 'pake', 'no', 'hp', 'gimana', 'kan', 'gak', 'pake', 'password', 'buat', 'login'];0
220;['hiks'];-1
221;['ga', 'press', 'release', 'bocor', 'data', 'jadi'];-1
222;['iya', 'pak', 'on', 'progress', 'crisis', 'management', 'mana', 'besok', 'mega', 'day'];-1
223;['kerja', 'tokped', 'waktu', 'tempat', 'silah'];-1
224;['ngeri', 'bgt', 'cuy', 'email', 'gw', 'dah', 'kena'];-1
225;['kabar', 'bocor', 'data', 'tokopedia', 'ramai', 'bicara', 'warganet'];0
226;['perintah', 'lalu', 'menteri', 'kominfo', 'panggil', 'tokopedia', 'kait', 'kasus', 'duga', 'bocor', 'juta', 'data', 'guna', 'situs', 'gelap', 'kapan', 'via'];0
227;['tokopedia', 'should', 'have', 'just', 'bought', 'it', 'back'];-1
228;['that', 's', 'the', 'noble', 'way', 'to', 'do', 'but', 'instead', 'they', 'downright', 'deny', 'the', 'allegations', 'sadly'];-1
229;['beli', 'lg', 'lah'];-1
230;['data', 'gua', 'gabakal', 'laku', 'soal'];-1
231;['data', 'laku', 'yang', 'jual', 'deepweb'];-1
232;['kalo', 'loginnya', 'pakai', 'touch', 'id', 'aman', 'gak'];-1
233;['harga', 'data', 'diri', 'gw', 'mahal', 'ugah', 'jadi', 'senyum', 'sendiri', 'awww'];-1
234;['njir', 'buka', 'lapak', 'canva', 'sama', 'tokped'];-1
235;['pak', 'bikin', 'dong', 'uu', 'lindung', 'data', 'pribadi'];0
236;['allah', 'sempet', 'was', 'tadi', 'pas', 'baca', 'berita', 'soal', 'tokopedia', 'alhamdulillah', 'dapat', 'pasti', 'data', 'bayar', 'tetap', 'aman', 'kini', 'udh', 'gak', 'was', 'meski', 'tetap', 'hrs', 'waspada', 'jadi', 'ini', 'timpa', 'platform', 'e', 'commerce', 'apa'];1
237;['tokopedia', 'beli', 'lah'];-1
238;['saat', 'ubah', 'password', 'passphrase'];-1
239;['gabisa', 'tangkap', 'laku', 'resah', 'banget', 'knp', 'sih', 'pakai', 'curi', 'data'];-1
240;['padahal', 'sohib', 'nya', 'ama', 'ovo', 'n', 'grab'];-1
241;['tokopedia', 'pasti', 'tdk', 'bocor', 'data', 'bayar', 'ujar', 'vp', 'of', 'corporate', 'communications', 'tokopedia', 'nuraini', 'razak', 'seluruh', 'transaksi', 'dgn', 'semua', 'metode', 'bayar', 'masuk', 'informasi', 'kartu', 'debit', 'kartu', 'kredit', 'ovo', 'tokopedia', 'tetap', 'jaga', 'aman', 'lanjut', 'nuraini'];0
242;['udah', 'tahun', 'lalu', 'kena', 'nyata'];-1
243;['otw', 'secure', 'kan', 'akun', 'thx', 'info', 'nder'];0
244;['wajar', 'kalau', 'belum', 'sempat', 'was', 'baca', 'berita', 'soal', 'bocor', 'data', 'guna', 'saya', 'biasa', 'belanja', 'online', 'lewat', 'tokopedia', 'alhamdulillah', 'cek', 'langsung', 'sini', 'akun', 'nyata', 'aman', 'aman', 'teman', 'guna', 'tokoped', 'cek', 'jg'];1
245;['wah', 'cok', 'pindah', 'bukalapak', 'cok', 'gih'];-1
246;['mau', 'ngecek', 'bocor', 'data', 'tokopedia', 'nyata', 'bocor', 'bukalapak', 'ipusnas', 'youthmanual', 'yahoo', 'canvadan', 'semua', 'nyata', 'udah', 'lama', 'jual', 'dark', 'web', 'bukalapak'];0
247;['untung', 'pake', 'shopee'];-1
248;['untung', 'aku', 'anak', 'syopi', 'bukan', 'tokped'];-1
249;['amannn'];0
250;['kronologi', 'lengkap', 'juta', 'akun', 'tokopedia', 'bocor', 'jual'];0
251;['anjirrr'];-1
252;['please', 'keep', 'it', 'safe'];0
253;['tadi', 'pagi', 'sempet', 'ketar', 'tir', 'baca', 'duga', 'bocor', 'data', 'tokopedia', 'syukur', 'udah', 'pasti', 'aman', 'hampir', 'aja', 'tadi', 'uninstall'];1
254;['ganti', 'password', 'aktifin', 'fa', 'email', 'sama', 'ganti', 'akun', 'email', 'yg', 'nyangkut', 'sosmed', 'akun', 'aplikasi', 'yas'];-1
255;['pfft', 'bitcoin', 'mending', 'gua', 'pake', 'judi', 'monopoly', 'live'];-1
256;['data', 'tokopedia', 'baik', 'ktp', 'nomer', 'rekening', 'no', 'hp', 'hapus', 'akun', 'toped', 'hapus', 'terus', 'ngapain', 'aja', 'tokopedia', 'tragedi', 'bocor', 'data'];-1
257;['hackerrrr', 'kejam', 'bgt', 'si'];-1
258;['kak', 'kalo', 'udah', 'lanjur', 'gmnaa', 'soalny', 'td', 'cek', 'data', 'bobol'];-1
259;['woy', 'cek', 'woy', 'kan', 'u', 'guna', 'tokped'];-1
260;['ah', 'damn'];-1
261;['haha', 'emang', 'dampak', 'e', 'seko', 'bocor', 'data', 'opo', 'dhi'];-1
262;['cara', 'cek', 'akun', 'pernah', 'bocor', 'kasus', 'tokopedia'];0
263;['apaaaa', 'plsss'];0
264;['mau', 'tanya', 'dong', 'udh', 'lama', 'ga', 'log', 'in', 'nih', 'terus', 'mau', 'ganti', 'password', 'kan', 'terus', 'muncul', 'kayak', 'gin', 'gimana', 'nomor', 'aku', 'udah', 'ganti', 'kalo', 'klik', 'nomor', 'sy', 'tidak', 'aktif', 'suruh', 'masukin', 'ktp', 'buku', 'tabung', 'gitu', 'gimana', 'email', 'nak', 'soal'];-1
265;['dulu', 'bukalapak', 'pernah', 'kabar', 'bocor', 'data', 'sekarang', 'tokopedia', 'ada', 'website', 'buat', 'cek', 'bocor', 'data', 'baca', 'nya', 'bukalapak', 'tokopedia', 'atau', 'gimana'];-1
266;['jangan', 'salah', 'kan', 'yg', 'ekspos', 'baru', 'tokped'];-1
267;['yg', 'suka', 'sms', 'biope', 'dapat', 'data', 'gw', 'sini', 'kali'];-1
268;['mohon', 'konfirmasi', 'benar', 'krn', 'coba', 'ganti', 'password', 'todak', 'bs'];-1
269;['mas', 'tanya', 'memang', 'guna', 'tokopedia', 'juta', 'akun', 'just', 'out', 'of', 'my', 'curiousity', 'terima', 'kasih', 'belum'];0
270;['tuntut', 'tanggung', 'jawab', 'atas', 'jadi', 'sebut', 'bocor', 'tanggung', 'jawab', 'atas', 'system', 'yg', 'milik', 'makanya', 'belanja', 'system', 'online', 'bukan', 'tak', 'bagustapi', 'rugi', 'yg', 'a', 'l', 'barang', 'tentu', 'sesuai', 'system', 'data', 'bocor', 'yg', 'rugi', 'langgan'];-1
271;['fyi', 'harga', 'juta', 'rupiah', 'juta', 'data', 'guna', 'murah', 'banget', 'arti', 'data', 'guna', 'harga', 'cuman', 'rupiah'];-1
272;['kok', 'kakak', 'bs', 'dpt', 'email', 'tokped', 'aku', 'udh', 'ganti', 'password', 'ttp', 'aja', 'takut'];-1
273;['oke', 'unpopular', 'opinion', 'murah', 'sih', 'juta', 'buat', 'juta', 'data'];-1
274;['juta', 'akun', 'guna', 'bocor', 'tokopedia', 'pasti', 'data', 'bayar', 'tetap', 'aman'];0
275;['dapet', 'email', 'tgl', 'feb', 'saya', 'gk', 'punya', 'akum', 'kredivo', 'gak', 'pernah', 'beli', 'kayak', 'ginian', 'kira', 'dampak', 'nya', 'gak', 'sih', 'asli', 'gw', 'takut', 'bgt'];-1
276;['alhamdulillah', 'toped', 'ku', 'aman'];1
277;['kak', 'klo', 'tau', 'data', 'nya', 'bocor', 'sejak', 'kpn', 'kalo', 'baru', 'daftar', 'bobol', 'apa', 'data', 'nya', 'ikut', 'bocor', 'kesana'];-1
278;['ku', 'gmn'];-1
279;['pas', 'cek', 'ky', 'gni', 'akun', 'bukalapak', 'bobol', 'trus', 'td', 'nyoba', 'mau', 'ubah', 'password', 'pas', 'bgt', 'sms', 'gni', 'creepy', 'ga', 'sih'];-1
280;['rem', 'bgt', 'dah'];-1
281;['rem', 'arti', 'data', 'wkt', 'gabung', 'tokped', 'tahun', 'is', 'there', 'even', 'skrg', 'sama', 'sekali', 'ga', 'pernah', 'pake', 'tokped', 'tahun'];-1
282;['jadi', 'nyesel', 'terlalu', 'percaya', 'sama', 'e', 'commerce', 'online', 'diapa', 'in', 'emang', 'aman', 'manual', 'sih', 'drpd', 'virtual'];-1
283;['sangkal', 'pihak', 'via', 'email', 'guna', 'soal', 'bocor', 'data', 'hack'];-1
284;['akun', 'guna', 'tokopedia', 'bocor', 'forum', 'online', 'bisa', 'akses', 'siapa', 'dunia', 'maya'];0
285;['wah', 'pie', 'ki', 'wkwk'];-1
286;['dear', 'jual', 'reksadana', 'sekarang', 'ilang'];-1
287;['anjirrrr', 'aku', 'baru', 'beli', 'padahal', 'wkwk', 'oke', 'aku', 'tarik'];-1
288;['astagaaaa', 'ada', 'aja'];-1
289;['terus', 'mesti', 'gimana', 'dong'];-1
290;['masalah', 'bocor', 'data', 'guna', 'tokopedia', 'ditindaklanjuti', 'data', 'guna', 'sensitif', 'bahaya', 'kalau', 'disalahgunakan'];-1
291;['gatau', 'nih', 'aku', 'baru', 'download', 'tokped', 'mungkin', 'makanya', 'blm', 'kena', 'takut', 'sih', 'depan', 'kasus', 'kayak', 'gin'];-1
292;['wadohh'];-1
293;['ngeri', 'kali', 'bah'];-1
294;['pake', 'email', 'forwarding', 'service', 'aja', 'jadi', 'tiap', 'pemberitahuan', 'data', 'breach', 'lu', 'tinggal', 'ganti', 'alias', 'cek', 'gratis', 'opensource', 'plus', 'backing', 'sama', 'github', 'pake', 'buat', 'daftar', 'akun', 'gapenting', 'kalo', 'lu', 'rada', 'pikun', 'pake', 'password', 'manager'];0
295;['aku', 'biarin', 'mbak', 'no', 'hp', 'ku', 'di', 'tokopedia', 'udah', 'ga', 'aktif', 'lama', 'rem', 'malah', 'kalo', 'suruh', 'fotoin', 'ktp', 'ama', 'buku', 'tabung', 'pribadi', 'bgt', 'kan'];-1
296;['hapus', 'akun', 'nya', 'aja', 'ga', 'si'];0
297;['barusan', 'ngecek', 'kena', 'pwned', 'dong', 'bisa', 'bobol', 'rekening', 'ga', 'sih', 'akun', 'toped', 'norek', 'nya', 'euy'];-1
298;['anjir', 'canva'];-1
299;['gue', 'yang', 'kena', 'bukalapak'];-1
300;['spam', 'phishing', 'udh', 'muncul', 'satu', 'satu', 'njeerrr', 'tp', 'gw', 'boongin', 'cara', 'masukin', 'password', 'bulanpuasajanganbanyakinmaksiat', 'wkwkwkwk', 'mana', 'tau', 'juga', 'baca'];-1
301;['cuk', 'piye', 'iki', 'bos', 'tokped'];-1
302;['suka', 'nyesel', 'njir', 'donlot', 'tokped', 'pdhl', 'w', 'g', 'pernah', 'make', 'jg'];-1
303;['saldo', 'aman', 'bang'];-1
304;['gmn', 'ni'];-1
305;['untung', 'ga', 'guna', 'tokped'];-1
306;['hancur', 'unicorn', 'indonesia'];-1
307;['kaget', 'sih', 'pas', 'tadi', 'pagi', 'dapet', 'kabar', 'line', 'today', 'ko', 'bisa', 'bisa', 'kena', 'dark', 'web'];-1
308;['praktik', 'jual', 'beli', 'data', 'sbnrnya', 'udah', 'lama', 'adapembeli', 'marketingtar', 'tiba', 'spam', 'email', 'tipu', 'gt', 'biasa', 'data', 'yg', 'grab', 'dr', 'profil', 'email', 'nama', 'no', 'hp', 'no', 'rek', 'no', 'cc', 'apa', 'yg', 'dlm', 'database', 'tersimpanklo', 'skrg', 'trx', 'cc', 'kan', 'pake', 'otp', 'pin'];-1
309;['bayangin', 'kalo', 'kasus', 'dan', 'yg', 'didapet', 'data', 'ktp', 'buat', 'kalian', 'rela', 'ngasih', 'foto', 'ktp', 'diskon', 'startup', 'lain', 'data', 'receh', 'wkwkwkwkssss'];-1
310;['kena', 'dong', 'gue'];-1
311;['baru', 'mau', 'belanja', 'tokped', 'begini', 'caramya', 'pindah', 'ae', 'shopee', 'dah'];-1
312;['kalo', 'kena', 'gmn'];-1
313;['aku', 'dpt', 'kaya', 'gin', 'dr', 'tokped', 'beneran', 'aman', 'ga', 'sih'];-1
314;['nder', 'ane', 'dpt', 'email', 'apakah', 'sy', 'ganti', 'pasword'];0
315;['ngeri', 'ma', 'nteng'];-1
316;['data', 'guna', 'bocor', 'parah', 'nomor', 'rekening', 'sudah', 'daftar', 'gak', 'hapus', 'tutup', 'akun', 'gak', 'optionnya', 'woi', 'kalo', 'gak', 'bs', 'jaga', 'data', 'pribadi', 'kasih', 'option', 'hapus', 'akun', 'donk'];-1
317;['gonku', 'aman', 'son'];0
318;['denger', 'tokopedia', 'bocor', 'data', 'syukur', 'top', 'up', 'ovo'];-1
319;['bukalapak', 'jebol', 'untung', 'passwordnya', 'encrypted', 'moga', 'tokped', 'gitu'];0
320;['tokopedia', 'tanggung', 'jawab', 'soal', 'duga', 'bocor', 'juta', 'data', 'guna'];0
321;['ahli', 'aman', 'siber', 'konfirmasi', 'juta', 'data', 'pribadi', 'bocor', 'dark', 'web', 'aktivis', 'ham', 'minta', 'tokopedia', 'segera', 'umum', 'guna'];0
322;['gugat', 'biar', 'kapok', 'remeh', 'perlindungam', 'data', 'pribadi', 'guna'];-1
323;['heboh', 'tokopedia', 'bocor', 'data', 'padahal', 'baru', 'aja', 'nyari', 'sepeda', 'fixie', 'tokped', 'ehh', 'malah', 'parno', 'nih', 'fintech', 'startup', 'indonesia', 'perlu', 'nih', 'invest', 'buat', 'aman', 'data', 'guna', 'mungkin', 'yg', 'buat', 'startup', 'kelas', 'shoppee', 'terbang', 'tinggi'];-1
324;['gataukkk', 'alhamdulillah', 'ga', 'makek', 'tokped', 'aku', 'huhu'];-1
325;['juta', 'akun', 'tokopedia', 'bocor', 'jual', 'dark', 'web', 'apa', 'harus', 'laku', 'guna', 'mana', 'data', 'bocor', 'di', 'jual', 'belikan'];0
326;['gmn', 'nih', 'min', 'wah', 'wah', 'wkwkkw'];-1
327;['bang', 'datanua', 'beli', 'ama', 'tokped', 'ga', 'serius', 'nanya', 'beli', 'aja', 'ituuu'];-1
328;['kok', 'ga', 'nanggepin', 'apa', 'berita', 'bilang', 'data', 'penting', 'pasti', 'aman'];-1
329;['duga', 'bocor', 'data', 'tokopedia', 'kait', 'jual', 'beli', 'data'];0
330;['gimana', 'nih', 'ga', 'jelas', 'kalau', 'perlu', 'panggil', 'minta', 'pertanggungjawaban'];-1
331;['kominfo', 'minta', 'tokopedia', 'selidik', 'bocor', 'data'];0
332;['akun', 'pantau', 'bocor', 'data', 'global', 'beber', 'ulah', 'retas', 'jual', 'data', 'juta', 'guna', 'tokopedia', 'sekjen', 'safenet', 'konsumen', 'hak', 'tuntut', 'tokopedia', 'bila', 'tuding', 'retas', 'bukti', 'benar', 'belum', 'regulasi', 'jamin', 'hak'];0
333;['tetap', 'waspada', 'slur'];0
334;['slesaikan', 'masalah', 'cpet', 'jgn', 'iklan', 'pop', 'up', 'website', 'anime', 'doang', 'dibanyakin'];-1
335;['maaf', 'banget', 'min', 'tp', 'krn', 'isu', 'yg', 'edar', 'mengensi', 'bocor', 'data', 'tokopedia', 'otomatis', 'kmi', 'guna', 'aplikasi', 'parno', 'rasa', 'pgn', 'hapus', 'akun', 'aja', 'utk', 'meminimalisir', 'rugi', 'yg', 'mgkin', 'ada'];-1
336;['wah', 'baru', 'tau', 'kalo', 'tokopedia', 'ga', 'tutup', 'akun', 'trs', 'tanggung', 'jawab', 'dg', 'bocor', 'data', 'gimana'];-1
337;['seram'];-1
338;['heboh', 'heboh', 'bocor', 'data', 'tokopedia', 'gw', 'pernah', 'begini', 'pas', 'awal', 'lalu', 'gw', 'ga', 'tau', 'sih', 'karena', 'bocor', 'data', 'gimana', 'cukup', 'bikin', 'panik', 'gw', 'minta', 'blokir', 'permanen', 'cc', 'gw', 'karna', 'takut', 'carding'];-1
339;['tokopedia', 'punya', 'otp', 'one', 'time', 'password', 'jadi', 'tiap', 'login', 'kirim', 'otp', 'lewat', 'sms', 'whatsapp', 'kata', 'ismail', 'data', 'personal', 'bocor', 'email', 'nama', 'alamat', 'tanggal', 'lahir', 'nomor', 'telepon', 'dapat', 'guna', 'perlu'];0
340;['data', 'guna', 'tokopedia', 'bocor', 'terus', 'bagaimana'];-1
341;['tokopedia', 'bisa', 'cek', 'sini', 'bocor', 'databasenya', 'ini', 'blm', 'seluruh', 'masuk', 'jd', 'mungkin', 'bocor', 'meski', 'ada', 'daftar'];-1
342;['buat', 'cek', 'data', 'kamu', 'udh', 'kena', 'hack', 'apa', 'krn', 'isu', 'bocor', 'data', 'belum', 'silah', 'masuk', 'email', 'sini', 'tips', 'ganti', 'pwd', 'kala', 'jgn', 'guna', 'pwd', 'yg', 'sama', 'dgn', 'email', 'dgn', 'akun', 'apalagi', 'akun', 'yg', 'hubung', 'dgn', 'rekening', 'bank'];0
343;['dear', 'mohon', 'klarifikasi', 'bocor', 'data', 'benar', 'ada', 'kenan', 'apabila', 'database', 'yg', 'risi', 'data', 'private', 'kami', 'diperjualbelikan'];-1
344;['begini', 'cara', 'mudah', 'cek', 'data', 'akun', 'lo', 'tokopedia', 'bocor'];0
345;['menkominfo', 'panggil', 'tokopedia', 'bahas', 'bocor', 'data'];0
346;['guna', 'aju', 'ganti', 'rugi', 'pihak', 'atas', 'bocor', 'data', 'guna'];-1
347;['musim', 'bocor', 'data', 'tokopedia', 'silah', 'cek', 'email', 'kalian', 'bocor', 'apa', 'enggak'];-1
348;['juta', 'akun', 'bocor', 'kominfo', 'panggil', 'tokopedia', 'besok'];0
349;['menteri', 'komunikasi', 'informatika', 'kemenkominfo', 'segera', 'panggil', 'direksi', 'tokopedia', 'panggil', 'kait', 'duga', 'bocor', 'data', 'pribadi', 'juta', 'akun', 'guna', 'layan', 'ecommerce'];0
350;['kait', 'masalah', 'saya', 'minta', 'dirjen', 'aptika', 'panggil', 'direksi', 'tokopedia', 'beri', 'jelas', 'kait', 'ini', 'temu', 'laku', 'senin', 'tanggal', 'mei', 'kata', 'menteri', 'kominfo', 'johnny', 'g', 'plate', 'jakarta', 'lewat', 'siar', 'pers', 'minggu'];0
351;['johnny', 'sebut', 'pihak', 'berkordinasi', 'tokopedia', 'kait', 'bocor', 'data', 'sebut', 'tim', 'teknis', 'kominfo', 'sudah', 'laku', 'koordinasi', 'teknis', 'menindaklanjuti', 'ada', 'isu', 'bobol', 'data', 'guna'];0
352;['meski', 'ia', 'saran', 'guna', 'tokopedia', 'tetap', 'ganti', 'password', 'akun', 'kala', 'aman', 'nyaman'];0
353;['belum', 'akun', 'aku', 'layan', 'awas', 'cegah', 'bocor', 'data', 'asal', 'israel', 'bocor', 'tangkap', 'layar', 'soal', 'data', 'tokopedia', 'bocor', 'lewat', 'twitter'];0
354;['juta', 'akun', 'guna', 'tokopedia', 'kabar', 'bocor', 'jual', 'forum', 'online', 'jumlah', 'informasi', 'pribadi', 'guna', 'papar', 'potensi', 'manfaat', 'hacker', 'apa', 'harus', 'kamu', 'laku', 'akun', 'kamu', 'tetap', 'aman', 'intip', 'sini', 'tipsnya'];-1
355;['foto', 'juta', 'data', 'tokopedia', 'bocor', 'bobol', 'hacker'];0
356;['dg', 'hrg', 'segitu', 'gimna', 'klo', 'aja', 'yg', 'beli', 'bentuk', 'tanggung', 'jawab'];-1
357;['ramai', 'database', 'langgan', 'bocor', 'email', 'password', 'bocor', 'tempat', 'cek', 'sini', 'lalu', 'cek', 'email', 'tahu', 'di', 'situs', 'mana', 'bocor', 'password', 'apa', 'anda', 'pakai', 'lupa', 'email', 'password', 'mdro'];-1
358;['data', 'tokopedia', 'bocor', 'pakar', 'aman', 'sebut', 'aman'];1
359;['kalau', 'bukalapak', 'bocor', 'tokopedia', 'bocor', 'trus', 'aku', 'kudu', 'belonjo', 'nek', 'ngendi'];-1
360;['akun', 'tokopedia', 'bocor', 'uu', 'lindung', 'data', 'kebut'];-1
361;['tips', 'tingkat', 'aman', 'akun', 'password', 'manager', 'dari', 'kmrn', 'lg', 'hits', 'data', 'tokopedia', 'bocor', 'kali', 'saya', 'mau', 'share', 'metode', 'yg', 'ngurangin', 'panik', 'bocor', 'data', 'buah', 'utas', 'disclaimer', 'dapat', 'pribadi', 'kalau', 'ada', 'salah', 'koreksi', 'aja'];0
362;['tokopedia', 'retas', 'halo', 'lagi', 'news', 'n', 'fleek', 'simak', 'yuk', 'news', 'n', 'fleek', 'hari', 'ada', 'kabar', 'buat', 'para', 'guna', 'ecommerce', 'rasa', 'nyaman', 'meski', 'semua', 'ecommerce', 'yaa', 'pasal', 'baru', 'baru', 'banyak', 'juta', 'data', 'guna', 'sinyalir'];0
